name,ref,SRR1103937.trimmed,SRR1103938.trimmed,SRR1103939.trimmed,SRR1103940.trimmed,SRR1103941.trimmed,SRR1103942.trimmed,SRR1103943.trimmed,SRR1103944.trimmed,SRR1103945.trimmed,SRR1103946.trimmed,SRR1103947.trimmed,SRR1103948.trimmed,SRR1103937.trimmed norm,SRR1103938.trimmed norm,SRR1103939.trimmed norm,SRR1103940.trimmed norm,SRR1103941.trimmed norm,SRR1103942.trimmed norm,SRR1103943.trimmed norm,SRR1103944.trimmed norm,SRR1103945.trimmed norm,SRR1103946.trimmed norm,SRR1103947.trimmed norm,SRR1103948.trimmed norm,total_reads,mean_norm
hsa-miR-1224-5p,mirbase-hsa,227.0,60.0,183.0,98.0,98.0,104.0,395.0,271.0,213.0,244.0,187.0,160.0,63.4,28.5,50.2,37.6,40.6,39.6,38.1,33.9,28.0,19.7,23.0,17.2,2240.0,35.0
hsa-miR-3117-3p,mirbase-hsa,91.0,113.0,164.0,120.0,34.0,95.0,64.0,321.0,334.0,348.0,230.0,321.0,25.4,53.7,45.0,46.0,14.1,36.2,6.2,40.2,44.0,28.1,28.3,34.5,2235.0,33.5
hsa-miR-184,mirbase-hsa,138.0,74.0,88.0,87.0,62.0,62.0,351.0,168.0,239.0,275.0,310.0,318.0,38.5,35.1,24.1,33.3,25.7,23.6,33.8,21.0,31.4,22.2,38.2,34.2,2172.0,30.1
hsa-miR-1-3p,mirbase-hsa,148.0,77.0,154.0,73.0,85.0,100.5,357.5,225.0,265.0,292.0,172.0,179.0,41.3,36.6,42.2,28.0,35.2,38.3,34.5,28.1,34.9,23.5,21.2,19.2,2128.0,31.9
hsa-miR-5100,mirbase-hsa,120.0,14.0,15.0,22.0,18.0,16.0,237.0,352.0,387.0,478.0,230.0,198.0,33.5,6.7,4.1,8.4,7.5,6.1,22.8,44.0,50.9,38.5,28.3,21.3,2087.0,22.7
hsa-miR-339-5p,mirbase-hsa,74.0,32.0,105.0,91.0,62.0,85.0,276.0,258.0,247.0,336.0,249.0,243.0,20.7,15.2,28.8,34.9,25.7,32.4,26.6,32.3,32.5,27.1,30.6,26.1,2058.0,27.7
hsa-let-7f-1-3p,mirbase-hsa,63.0,51.0,63.0,51.0,52.0,43.0,219.5,247.0,210.0,381.5,323.0,346.5,17.6,24.2,17.3,19.5,21.5,16.4,21.1,30.9,27.6,30.8,39.8,37.2,2050.5,25.3
hsa-miR-1298-3p,mirbase-hsa,135.0,133.0,109.0,95.0,81.0,90.0,366.0,270.0,164.0,168.0,207.0,202.0,37.7,63.2,29.9,36.4,33.5,34.3,35.3,33.8,21.6,13.5,25.5,21.7,2020.0,32.2
hsa-miR-3912-3p,mirbase-hsa,95.0,58.0,69.0,74.0,89.0,68.0,315.0,258.0,218.0,364.0,221.0,188.0,26.5,27.6,18.9,28.4,36.9,25.9,30.4,32.3,28.7,29.3,27.2,20.2,2017.0,27.7
hsa-miR-320b,mirbase-hsa,151.0,59.2,119.2,63.6,67.6,47.4,214.7,266.6,278.6,317.7,184.9,242.4,42.2,28.1,32.7,24.4,28.0,18.1,20.7,33.4,36.7,25.6,22.8,26.1,2012.9,28.2
hsa-miR-106a-5p,mirbase-hsa,103.5,42.5,84.0,61.2,57.5,52.5,268.0,234.7,226.8,259.7,278.7,318.3,28.9,20.2,23.0,23.4,23.8,20.0,25.8,29.4,29.9,20.9,34.3,34.2,1987.3,26.2
hsa-miR-379-3p,mirbase-hsa,108.0,48.5,64.0,50.0,83.5,55.5,241.0,236.0,179.5,338.5,241.5,278.5,30.1,23.0,17.5,19.2,34.6,21.2,23.2,29.5,23.6,27.3,29.7,29.9,1924.5,25.7
hsa-miR-505-3p,mirbase-hsa,103.0,43.0,91.0,84.0,68.0,38.0,345.0,255.0,205.0,301.0,178.0,205.0,28.8,20.4,24.9,32.2,28.1,14.5,33.2,31.9,27.0,24.3,21.9,22.0,1916.0,25.8
hsa-miR-1468-5p,mirbase-hsa,105.0,75.0,104.0,67.0,66.0,67.0,284.0,185.0,200.0,351.0,201.0,197.0,29.3,35.6,28.5,25.7,27.3,25.5,27.4,23.1,26.3,28.3,24.7,21.2,1902.0,26.9
hsa-miR-16-2-3p,mirbase-hsa,141.0,46.0,82.0,60.0,89.0,88.0,307.0,277.0,220.0,262.0,147.0,166.0,39.4,21.9,22.5,23.0,36.9,33.5,29.6,34.7,28.9,21.1,18.1,17.8,1885.0,27.3
hsa-miR-299-5p,mirbase-hsa,73.0,27.0,51.0,44.0,56.0,43.0,259.0,214.0,182.0,459.0,170.0,287.0,20.4,12.8,14.0,16.9,23.2,16.4,25.0,26.8,23.9,37.0,20.9,30.8,1865.0,22.3
hsa-miR-34b-5p,mirbase-hsa,120.0,44.0,88.0,82.0,68.0,72.0,293.0,212.0,193.0,382.0,162.0,143.0,33.5,20.9,24.1,31.4,28.1,27.4,28.2,26.5,25.4,30.8,19.9,15.4,1859.0,26.0
hsa-miR-3065-3p,mirbase-hsa,142.0,69.0,57.0,61.0,63.0,60.0,237.0,297.0,148.0,359.0,163.0,182.0,39.6,32.8,15.6,23.4,26.1,22.9,22.8,37.2,19.5,28.9,20.1,19.6,1838.0,25.7
hsa-miR-877-5p,mirbase-hsa,202.0,140.0,141.0,110.0,117.0,94.0,327.0,214.0,121.0,149.0,87.0,52.0,56.4,66.5,38.6,42.2,48.4,35.8,31.5,26.8,15.9,12.0,10.7,5.6,1754.0,32.5
hsa-miR-1277-5p,mirbase-hsa,17.0,24.0,36.0,35.0,44.0,34.0,230.0,213.0,226.0,441.0,179.0,271.0,4.8,11.4,9.9,13.4,18.2,13.0,22.2,26.6,29.7,35.5,22.0,29.1,1750.0,19.7
hsa-miR-95-5p,mirbase-hsa,77.0,45.0,64.0,61.0,49.0,70.0,362.0,268.0,158.0,247.0,164.0,182.0,21.5,21.4,17.5,23.4,20.3,26.7,34.9,33.5,20.8,19.9,20.2,19.6,1747.0,23.3
hsa-miR-501-3p,mirbase-hsa,44.0,16.0,42.0,21.0,23.0,39.5,174.0,164.8,167.5,458.8,269.3,320.0,12.3,7.6,11.5,8.1,9.5,15.1,16.8,20.6,22.0,37.0,33.2,34.4,1740.0,19.0
hsa-miR-130b-5p,mirbase-hsa,103.0,61.0,110.0,48.0,54.0,71.0,265.0,230.0,173.0,301.0,170.0,147.0,28.8,29.0,30.1,18.4,22.4,27.1,25.5,28.8,22.8,24.3,20.9,15.8,1733.0,24.5
hsa-miR-491-5p,mirbase-hsa,65.0,29.0,51.0,63.0,48.0,43.0,278.0,255.0,197.0,290.0,195.0,213.0,18.1,13.8,14.0,24.1,19.9,16.4,26.8,31.9,25.9,23.4,24.0,22.9,1727.0,21.8
hsa-miR-625-5p,mirbase-hsa,96.0,46.0,95.0,47.0,50.0,40.0,251.0,206.0,164.0,304.0,184.0,225.0,26.8,21.9,26.0,18.0,20.7,15.2,24.2,25.8,21.6,24.5,22.6,24.2,1708.0,22.6
hsa-miR-342-5p,mirbase-hsa,113.0,68.0,101.0,75.0,84.0,97.0,322.0,213.0,120.0,223.0,121.0,128.0,31.5,32.3,27.7,28.7,34.8,37.0,31.0,26.6,15.8,18.0,14.9,13.8,1665.0,26.0
hsa-miR-625-3p,mirbase-hsa,123.0,57.0,99.0,57.0,54.0,43.0,247.0,201.0,165.0,250.0,159.0,191.0,34.3,27.1,27.1,21.8,22.4,16.4,23.8,25.1,21.7,20.1,19.6,20.5,1646.0,23.3
hsa-miR-4461,mirbase-hsa,43.0,22.0,47.0,48.0,21.0,36.0,266.0,229.0,256.0,354.0,160.0,147.0,12.0,10.4,12.9,18.4,8.7,13.7,25.6,28.7,33.7,28.5,19.7,15.8,1629.0,19.0
hsa-miR-30c-1-3p,mirbase-hsa,71.5,36.0,62.0,51.0,63.0,58.0,234.0,181.0,171.5,313.0,231.0,156.0,20.0,17.1,17.0,19.5,26.1,22.1,22.6,22.6,22.6,25.2,28.4,16.8,1628.0,21.7
hsa-miR-199b-5p,mirbase-hsa,49.0,20.0,59.0,39.0,36.0,78.0,261.0,210.0,299.5,260.0,164.5,143.0,13.7,9.5,16.2,14.9,14.9,29.7,25.1,26.3,39.4,20.9,20.2,15.4,1619.0,20.5
hsa-miR-940,mirbase-hsa,116.0,73.0,134.0,78.0,104.0,94.0,290.0,172.0,149.0,176.0,114.0,101.0,32.4,34.7,36.7,29.9,43.1,35.8,27.9,21.5,19.6,14.2,14.0,10.8,1601.0,26.7
hsa-miR-1251-5p,mirbase-hsa,80.0,45.0,81.0,77.0,66.0,77.0,458.0,244.0,115.0,173.0,78.0,87.0,22.3,21.4,22.2,29.5,27.3,29.4,44.1,30.5,15.1,13.9,9.6,9.3,1581.0,22.9
hsa-miR-542-3p,mirbase-hsa,78.0,78.0,92.0,51.0,46.0,50.0,419.0,125.0,151.0,191.0,123.0,117.0,21.8,37.0,25.2,19.5,19.0,19.1,40.4,15.6,19.9,15.4,15.1,12.6,1521.0,21.7
hsa-miR-885-3p,mirbase-hsa,199.0,104.0,168.0,114.0,135.0,130.0,302.0,141.0,66.0,69.0,43.0,35.0,55.5,49.4,46.0,43.7,55.9,49.6,29.1,17.6,8.7,5.6,5.3,3.8,1506.0,30.8
hsa-miR-455-3p,mirbase-hsa,65.0,35.0,44.0,40.0,28.0,37.0,202.0,209.0,157.0,305.0,136.0,167.0,18.1,16.6,12.1,15.3,11.6,14.1,19.5,26.1,20.7,24.6,16.7,17.9,1425.0,17.8
hsa-miR-6842-3p,mirbase-hsa,121.0,83.0,82.0,67.0,78.0,98.0,322.0,128.0,117.0,134.0,114.0,79.0,33.8,39.4,22.5,25.7,32.3,37.4,31.0,16.0,15.4,10.8,14.0,8.5,1423.0,23.9
hsa-miR-655-3p,mirbase-hsa,53.0,22.0,38.0,37.0,32.0,36.0,230.0,159.0,190.0,241.0,148.0,236.0,14.8,10.4,10.4,14.2,13.2,13.7,22.2,19.9,25.0,19.4,18.2,25.4,1422.0,17.2
hsa-miR-1285-3p,mirbase-hsa,124.0,47.0,94.0,47.0,51.0,57.0,238.0,181.0,145.0,184.0,126.0,126.0,34.6,22.3,25.8,18.0,21.1,21.7,22.9,22.6,19.1,14.8,15.5,13.5,1420.0,21.0
hsa-miR-641,mirbase-hsa,77.0,60.0,70.0,30.0,42.0,41.0,185.0,205.0,216.0,204.0,136.0,150.0,21.5,28.5,19.2,11.5,17.4,15.6,17.8,25.6,28.4,16.4,16.7,16.1,1416.0,19.6
hsa-miR-3943,mirbase-hsa,30.0,22.0,34.0,19.0,38.0,39.0,217.0,151.0,116.0,187.0,182.0,338.0,8.4,10.4,9.3,7.3,15.7,14.9,20.9,18.9,15.3,15.1,22.4,36.3,1373.0,16.2
hsa-miR-195-3p,mirbase-hsa,63.0,59.0,72.0,39.0,58.0,62.0,187.0,153.0,132.0,196.0,172.0,169.0,17.6,28.0,19.7,14.9,24.0,23.6,18.0,19.1,17.4,15.8,21.2,18.2,1362.0,19.8
hsa-miR-148a-5p,mirbase-hsa,64.0,36.0,56.0,60.0,50.0,66.0,175.0,134.0,147.0,256.0,130.0,171.0,17.9,17.1,15.3,23.0,20.7,25.2,16.9,16.8,19.3,20.6,16.0,18.4,1345.0,18.9
hsa-miR-1179,mirbase-hsa,59.0,46.0,52.0,38.0,43.0,39.0,204.0,184.0,168.0,202.0,156.0,144.0,16.5,21.9,14.2,14.6,17.8,14.9,19.7,23.0,22.1,16.3,19.2,15.5,1335.0,18.0
hsa-miR-3909,mirbase-hsa,62.0,38.0,87.0,63.0,59.0,84.0,256.0,154.0,103.0,188.0,121.0,99.0,17.3,18.1,23.9,24.1,24.4,32.0,24.7,19.3,13.6,15.2,14.9,10.6,1314.0,19.8
hsa-miR-33a-3p,mirbase-hsa,69.0,34.0,90.0,58.0,49.0,64.0,228.0,139.0,137.0,189.0,103.0,148.0,19.3,16.1,24.7,22.2,20.3,24.4,22.0,17.4,18.0,15.2,12.7,15.9,1308.0,19.0
hsa-miR-181b-3p,mirbase-hsa,93.0,60.0,122.0,46.0,51.5,36.0,188.0,132.0,126.0,203.0,113.0,127.0,26.0,28.5,33.4,17.6,21.3,13.7,18.1,16.5,16.6,16.4,13.9,13.7,1297.5,19.6
hsa-miR-4286,mirbase-hsa,55.0,30.0,44.0,47.0,22.0,30.0,212.0,194.0,134.0,231.0,115.0,173.0,15.3,14.2,12.1,18.0,9.1,11.4,20.4,24.3,17.6,18.6,14.2,18.6,1287.0,16.2
hsa-miR-664a-5p,mirbase-hsa,90.0,43.0,63.0,40.0,47.0,71.0,238.0,167.0,117.0,170.0,107.0,115.0,25.1,20.4,17.3,15.3,19.5,27.1,22.9,20.9,15.4,13.7,13.2,12.4,1268.0,18.6
hsa-miR-100-3p,mirbase-hsa,39.0,25.0,43.0,28.0,29.0,20.0,140.0,121.0,182.0,301.0,148.0,184.0,10.9,11.9,11.8,10.7,12.0,7.6,13.5,15.1,23.9,24.3,18.2,19.8,1260.0,15.0
hsa-miR-183-5p,mirbase-hsa,21.0,13.0,15.0,10.0,24.0,44.0,74.0,61.0,150.0,178.0,221.0,426.0,5.9,6.2,4.1,3.8,9.9,16.8,7.1,7.6,19.7,14.3,27.2,45.8,1237.0,14.0
hsa-miR-5010-3p,mirbase-hsa,43.0,31.0,35.0,38.0,62.0,45.0,242.0,131.0,119.0,193.0,160.0,118.0,12.0,14.7,9.6,14.6,25.7,17.1,23.3,16.4,15.7,15.6,19.7,12.7,1217.0,16.4
hsa-miR-26a-2-3p,mirbase-hsa,36.0,19.0,26.0,24.0,29.0,22.0,144.0,153.0,132.0,277.0,165.0,187.0,10.1,9.0,7.1,9.2,12.0,8.4,13.9,19.1,17.4,22.3,20.3,20.1,1214.0,14.1
hsa-miR-105-5p,mirbase-hsa,44.0,37.0,32.0,35.0,43.0,45.0,198.0,145.0,166.0,212.0,133.0,116.0,12.3,17.6,8.8,13.4,17.8,17.1,19.1,18.1,21.8,17.1,16.4,12.5,1206.0,16.0
hsa-miR-4677-3p,mirbase-hsa,65.0,55.0,61.0,52.0,30.0,43.0,134.0,89.0,83.0,291.0,115.0,140.0,18.1,26.1,16.7,19.9,12.4,16.4,12.9,11.1,10.9,23.4,14.2,15.0,1158.0,16.4
hsa-miR-191-3p,mirbase-hsa,91.0,54.0,56.0,74.0,49.0,65.0,219.0,151.0,83.0,159.0,71.0,50.0,25.4,25.6,15.3,28.4,20.3,24.8,21.1,18.9,10.9,12.8,8.7,5.4,1122.0,18.1
hsa-miR-331-5p,mirbase-hsa,37.0,26.0,29.0,36.0,32.0,34.0,201.0,135.0,116.0,191.0,146.0,129.0,10.3,12.3,8.0,13.8,13.2,13.0,19.4,16.9,15.3,15.4,18.0,13.9,1112.0,14.1
hsa-miR-4443,mirbase-hsa,12.0,28.0,16.0,43.0,36.0,25.0,330.0,148.0,88.0,200.0,71.0,67.0,3.4,13.3,4.4,16.5,14.9,9.5,31.8,18.5,11.6,16.1,8.7,7.2,1064.0,13.0
hsa-miR-532-3p,mirbase-hsa,62.0,25.0,39.0,44.0,45.0,39.0,150.0,154.0,99.0,176.0,98.0,127.0,17.3,11.9,10.7,16.9,18.6,14.9,14.4,19.3,13.0,14.2,12.1,13.7,1058.0,14.7
hsa-miR-4705,mirbase-hsa,55.0,45.0,47.0,36.0,37.0,32.0,157.0,146.0,102.0,140.0,108.0,131.0,15.3,21.4,12.9,13.8,15.3,12.2,15.1,18.3,13.4,11.3,13.3,14.1,1036.0,14.7
hsa-miR-212-5p,mirbase-hsa,112.0,59.0,124.0,115.0,40.0,71.0,213.0,70.0,41.0,63.0,61.0,66.0,31.3,28.0,34.0,44.1,16.6,27.1,20.5,8.8,5.4,5.1,7.5,7.1,1035.0,19.6
hsa-miR-185-3p,mirbase-hsa,35.0,42.0,34.0,27.0,18.0,23.0,180.0,142.0,127.0,157.0,119.0,111.0,9.8,19.9,9.3,10.3,7.5,8.8,17.3,17.8,16.7,12.7,14.7,11.9,1015.0,13.1
hsa-miR-1299,mirbase-hsa,52.0,13.0,37.0,43.0,69.0,4.0,111.0,122.0,66.0,408.0,9.0,67.0,14.5,6.2,10.1,16.5,28.6,1.5,10.7,15.3,8.7,32.9,1.1,7.2,1001.0,12.8
hsa-miR-138-2-3p,mirbase-hsa,67.0,37.0,53.0,61.0,39.0,21.0,162.0,151.0,110.0,140.0,70.0,81.0,18.7,17.6,14.5,23.4,16.1,8.0,15.6,18.9,14.5,11.3,8.6,8.7,992.0,14.7
hsa-miR-758-5p,mirbase-hsa,39.0,36.0,35.0,49.0,41.0,31.0,178.0,116.0,104.0,147.0,86.0,113.0,10.9,17.1,9.6,18.8,17.0,11.8,17.1,14.5,13.7,11.8,10.6,12.1,975.0,13.8
hsa-miR-450b-5p,mirbase-hsa,22.0,11.0,35.0,19.0,21.0,34.0,286.0,89.0,116.0,202.0,93.0,45.0,6.1,5.2,9.6,7.3,8.7,13.0,27.6,11.1,15.3,16.3,11.4,4.8,973.0,11.4
hsa-miR-2355-5p,mirbase-hsa,22.0,20.0,46.0,27.0,17.0,12.0,120.0,98.0,113.0,198.0,138.0,158.0,6.1,9.5,12.6,10.3,7.0,4.6,11.6,12.3,14.9,16.0,17.0,17.0,969.0,11.6
hsa-miR-433-5p,mirbase-hsa,85.0,49.0,84.0,56.0,58.0,64.0,190.0,98.0,83.0,88.0,61.0,51.0,23.7,23.3,23.0,21.5,24.0,24.4,18.3,12.3,10.9,7.1,7.5,5.5,967.0,16.8
hsa-miR-2110,mirbase-hsa,64.0,61.0,52.0,45.0,44.0,38.0,177.0,92.0,83.0,121.0,75.0,97.0,17.9,29.0,14.2,17.2,18.2,14.5,17.1,11.5,10.9,9.8,9.2,10.4,949.0,15.0
hsa-miR-128-2-5p,mirbase-hsa,39.0,29.0,47.0,40.0,53.0,49.0,219.0,122.0,74.0,114.0,88.0,73.0,10.9,13.8,12.9,15.3,21.9,18.7,21.1,15.3,9.7,9.2,10.8,7.8,947.0,14.0
hsa-miR-378a-5p,mirbase-hsa,45.0,22.0,23.0,26.0,23.0,30.0,116.0,144.0,121.0,173.0,96.0,127.0,12.6,10.4,6.3,10.0,9.5,11.4,11.2,18.0,15.9,13.9,11.8,13.7,946.0,12.1
hsa-miR-3605-3p,mirbase-hsa,57.0,36.0,56.0,35.0,50.0,48.0,163.0,101.0,76.0,158.0,75.0,60.0,15.9,17.1,15.3,13.4,20.7,18.3,15.7,12.6,10.0,12.7,9.2,6.5,915.0,14.0
hsa-miR-1298-5p,mirbase-hsa,52.0,55.0,65.0,59.0,50.0,77.0,148.0,122.0,73.0,89.0,58.0,65.0,14.5,26.1,17.8,22.6,20.7,29.4,14.3,15.3,9.6,7.2,7.1,7.0,913.0,16.0
hsa-miR-1306-5p,mirbase-hsa,44.0,43.0,35.0,37.0,26.0,34.0,146.0,133.0,89.0,139.0,77.0,104.0,12.3,20.4,9.6,14.2,10.8,13.0,14.1,16.6,11.7,11.2,9.5,11.2,907.0,12.9
hsa-miR-24-1-5p,mirbase-hsa,38.0,20.0,42.0,24.0,25.0,18.0,140.0,108.0,113.0,190.0,90.0,98.0,10.6,9.5,11.5,9.2,10.3,6.9,13.5,13.5,14.9,15.3,11.1,10.5,906.0,11.4
hsa-miR-208b-3p,mirbase-hsa,11.0,8.0,9.0,12.0,16.0,18.0,157.0,116.0,83.0,216.0,123.0,129.0,3.1,3.8,2.5,4.6,6.6,6.9,15.1,14.5,10.9,17.4,15.1,13.9,898.0,9.5
hsa-miR-3065-5p,mirbase-hsa,27.0,19.0,22.0,20.0,12.0,17.0,85.0,149.0,64.0,238.0,116.0,124.0,7.5,9.0,6.0,7.7,5.0,6.5,8.2,18.6,8.4,19.2,14.3,13.3,893.0,10.3
hsa-miR-574-5p,mirbase-hsa,46.8,20.0,37.0,35.0,48.0,32.0,123.0,97.8,92.0,135.8,117.0,86.0,13.1,9.5,10.1,13.4,19.9,12.2,11.8,12.2,12.1,10.9,14.4,9.2,870.5,12.4
hsa-miR-589-3p,mirbase-hsa,78.0,56.0,66.0,43.0,34.0,32.0,171.0,123.0,67.0,106.0,55.0,34.0,21.8,26.6,18.1,16.5,14.1,12.2,16.5,15.4,8.8,8.5,6.8,3.6,865.0,14.1
hsa-miR-154-3p,mirbase-hsa,39.0,16.0,15.0,20.0,13.0,21.0,184.0,138.0,85.0,119.0,85.0,129.0,10.9,7.6,4.1,7.7,5.4,8.0,17.7,17.3,11.2,9.6,10.5,13.9,864.0,10.3
hsa-miR-1273h-3p,mirbase-hsa,75.0,44.0,55.0,42.0,52.0,30.0,160.0,79.0,94.0,103.0,64.0,59.0,20.9,20.9,15.1,16.1,21.5,11.4,15.4,9.9,12.4,8.3,7.9,6.3,857.0,13.8
hsa-miR-670-3p,mirbase-hsa,108.0,33.0,94.0,63.0,49.0,51.0,183.0,50.0,39.0,65.0,85.0,31.0,30.1,15.7,25.8,24.1,20.3,19.4,17.6,6.3,5.1,5.2,10.5,3.3,851.0,15.3
hsa-miR-502-3p,mirbase-hsa,26.5,14.5,40.0,37.0,29.5,31.5,134.5,117.8,78.0,123.3,95.8,102.5,7.4,6.9,11.0,14.2,12.2,12.0,13.0,14.7,10.3,9.9,11.8,11.0,831.0,11.2
hsa-miR-450a-5p,mirbase-hsa,19.0,16.0,23.0,19.0,16.0,28.0,237.0,101.0,95.0,125.0,75.0,75.0,5.3,7.6,6.3,7.3,6.6,10.7,22.8,12.6,12.5,10.1,9.2,8.1,829.0,9.9
hsa-miR-125a-3p,mirbase-hsa,49.0,25.0,24.0,21.0,19.0,24.0,164.0,118.0,70.0,126.0,80.0,107.0,13.7,11.9,6.6,8.1,7.9,9.2,15.8,14.8,9.2,10.2,9.8,11.5,827.0,10.7
hsa-miR-516a-5p,mirbase-hsa,15.0,11.0,11.0,8.0,14.0,11.0,137.0,67.0,84.0,196.0,88.0,184.0,4.2,5.2,3.0,3.1,5.8,4.2,13.2,8.4,11.1,15.8,10.8,19.8,826.0,8.7
hsa-miR-2277-5p,mirbase-hsa,37.0,24.0,36.0,27.0,31.0,38.0,161.0,120.0,74.0,126.0,73.0,66.0,10.3,11.4,9.9,10.3,12.8,14.5,15.5,15.0,9.7,10.2,9.0,7.1,813.0,11.3
hsa-miR-412-5p,mirbase-hsa,11.0,102.0,104.0,68.0,68.0,5.0,35.0,139.0,214.0,21.0,18.0,26.0,3.1,48.5,28.5,26.1,28.1,1.9,3.4,17.4,28.2,1.7,2.2,2.8,811.0,16.0
hsa-miR-7-2-3p,mirbase-hsa,34.0,26.0,25.0,25.0,15.0,25.0,136.0,114.0,70.0,127.0,103.0,108.0,9.5,12.3,6.8,9.6,6.2,9.5,13.1,14.3,9.2,10.2,12.7,11.6,808.0,10.4
hsa-miR-7704,mirbase-hsa,90.0,43.0,51.0,44.0,47.0,33.0,138.0,69.0,79.0,83.0,75.0,49.0,25.1,20.4,14.0,16.9,19.5,12.6,13.3,8.6,10.4,6.7,9.2,5.3,801.0,13.5
hsa-miR-891a-5p,mirbase-hsa,41.0,31.0,23.0,32.0,47.0,30.0,122.0,86.0,63.0,141.0,79.0,101.0,11.4,14.7,6.3,12.3,19.5,11.4,11.8,10.8,8.3,11.4,9.7,10.8,796.0,11.5
hsa-miR-1271-5p,mirbase-hsa,38.0,22.0,47.0,10.0,24.0,22.0,89.0,87.0,69.0,176.0,83.0,123.0,10.6,10.4,12.9,3.8,9.9,8.4,8.6,10.9,9.1,14.2,10.2,13.2,790.0,10.2
hsa-miR-337-3p,mirbase-hsa,49.0,31.0,28.0,17.0,32.0,25.0,152.0,105.0,71.0,128.0,65.0,78.0,13.7,14.7,7.7,6.5,13.2,9.5,14.7,13.1,9.3,10.3,8.0,8.4,781.0,10.8
hsa-miR-200b-3p,mirbase-hsa,30.0,33.0,37.0,16.0,28.0,34.0,98.0,77.0,74.0,160.0,114.0,78.0,8.4,15.7,10.1,6.1,11.6,13.0,9.4,9.6,9.7,12.9,14.0,8.4,779.0,10.7
hsa-miR-488-5p,mirbase-hsa,20.0,9.0,14.0,19.0,22.0,23.0,135.0,105.0,97.0,161.0,94.0,72.0,5.6,4.3,3.8,7.3,9.1,8.8,13.0,13.1,12.8,13.0,11.6,7.7,771.0,9.2
hsa-miR-550a-3p,mirbase-hsa,29.0,24.0,22.0,23.0,18.0,21.0,138.0,126.0,84.5,151.0,70.0,60.0,8.1,11.4,6.0,8.8,7.5,8.0,13.3,15.8,11.1,12.2,8.6,6.5,766.5,9.8
hsa-miR-548o-3p,mirbase-hsa,16.0,11.0,22.8,8.0,25.0,9.0,98.6,93.8,115.7,139.5,123.5,89.2,4.5,5.2,6.3,3.1,10.3,3.4,9.5,11.7,15.2,11.2,15.2,9.6,752.1,8.8
hsa-miR-4792,mirbase-hsa,41.0,12.0,12.0,21.0,32.0,5.0,93.0,72.0,60.0,130.0,201.0,69.0,11.4,5.7,3.3,8.1,13.2,1.9,9.0,9.0,7.9,10.5,24.7,7.4,748.0,9.3
hsa-miR-1286,mirbase-hsa,34.0,33.0,37.0,32.0,30.0,33.0,127.0,94.0,71.0,89.0,71.0,95.0,9.5,15.7,10.1,12.3,12.4,12.6,12.2,11.8,9.3,7.2,8.7,10.2,746.0,11.0
hsa-miR-671-5p,mirbase-hsa,53.0,39.0,57.0,34.0,31.0,28.0,150.0,75.0,45.0,121.0,57.0,51.0,14.8,18.5,15.6,13.0,12.8,10.7,14.4,9.4,5.9,9.8,7.0,5.5,741.0,11.5
hsa-miR-93-3p,mirbase-hsa,28.0,16.0,22.0,25.0,23.0,29.0,123.0,102.0,61.0,143.0,78.0,84.0,7.8,7.6,6.0,9.6,9.5,11.1,11.8,12.8,8.0,11.5,9.6,9.0,734.0,9.5
hsa-miR-4787-3p,mirbase-hsa,33.0,41.0,37.0,20.0,37.0,22.0,128.0,96.0,68.0,108.0,70.0,72.0,9.2,19.5,10.1,7.7,15.3,8.4,12.3,12.0,8.9,8.7,8.6,7.7,732.0,10.7
hsa-miR-190a-3p,mirbase-hsa,18.0,12.0,23.0,22.0,18.0,21.0,100.0,102.0,86.0,160.0,56.0,113.0,5.0,5.7,6.3,8.4,7.5,8.0,9.6,12.8,11.3,12.9,6.9,12.1,731.0,8.9
hsa-miR-4485-3p,mirbase-hsa,36.0,13.0,14.0,32.0,7.0,16.0,63.0,79.0,89.0,173.0,70.0,133.0,10.1,6.2,3.8,12.3,2.9,6.1,6.1,9.9,11.7,13.9,8.6,14.3,725.0,8.8
hsa-miR-376b-3p,mirbase-hsa,24.5,14.0,23.5,23.0,25.0,18.0,150.5,92.0,78.0,84.5,74.5,110.5,6.8,6.7,6.4,8.8,10.3,6.9,14.5,11.5,10.3,6.8,9.2,11.9,718.0,9.2
hsa-miR-200a-3p,mirbase-hsa,27.0,31.5,34.5,21.5,23.0,29.0,97.5,94.0,76.5,130.5,82.0,54.0,7.5,15.0,9.5,8.2,9.5,11.1,9.4,11.8,10.1,10.5,10.1,5.8,701.0,9.9
hsa-miR-378d,mirbase-hsa,19.9,11.4,25.5,19.4,19.7,25.4,98.1,113.1,82.2,118.1,77.7,86.7,5.6,5.4,7.0,7.4,8.1,9.7,9.4,14.2,10.8,9.5,9.6,9.3,697.2,8.8
hsa-miR-103a-2-5p,mirbase-hsa,40.0,16.0,34.0,16.0,18.0,28.0,138.0,86.0,55.0,96.0,68.0,84.0,11.2,7.6,9.3,6.1,7.5,10.7,13.3,10.8,7.2,7.7,8.4,9.0,679.0,9.1
hsa-miR-487a-5p,mirbase-hsa,33.0,20.0,31.0,32.0,25.0,26.0,137.0,94.0,65.0,106.0,53.0,56.0,9.2,9.5,8.5,12.3,10.3,9.9,13.2,11.8,8.6,8.5,6.5,6.0,678.0,9.5
